scenario_a,scenario_b,scenario_c
1334.3538046340177,244.2724579179269,59.40639711442442
1215.6907623272548,294.7619682749781,74.97705081966132
1334.971394272265,317.56040725735386,72.52058088736447
763.6487453259175,275.3682337732448,56.63048404325979
1025.458688049948,294.7124425278694,55.728323178093845
878.6062231237609,285.323630696984,56.71250765910817
972.572995966371,342.08359550137334,49.9787767315213
989.6196937550691,303.3252141755752,45.89471454676365
957.4550300597465,296.7431113767315,60.25418412060857
800.5761020777298,282.2266435636462,50.138416130689585
1262.8455910144737,347.81026304525244,63.42711035501609
1235.5446322507844,233.49375843099853,58.72509202939915
1065.1018434907023,296.28960916236184,58.99452085318122
777.2133814442715,284.7055560325829,45.96202664407848
800.2431823371196,231.21201665089478,45.57010920803245
936.6502837128355,238.41679671937962,53.41762092830606
777.617377611834,288.7967464902684,72.51309359842988
1224.2550568562806,251.01439771250716,50.77318298226133
819.8017368851748,258.44015853759703,73.45938186162587
845.7668691481742,284.81075011990384,73.2132946710203
966.4319168039387,311.4712633272825,57.73475619741209
797.1201514204355,280.7031707742282,56.1122435391125
851.2953958008185,270.76197594352715,61.65287307373432
1043.805963310482,275.7792318979732,48.054020081386525
829.8191375211978,297.1216510829813,61.37679734435227
1133.9180766293966,356.21478996811567,50.17537668945295
891.2378895678097,261.821882367453,59.9745934623765
1042.1305283566373,284.24400003247507,48.17786036111937
1319.3196223904333,289.0546881607294,53.0017074610645
1212.1254179573943,285.7525627207987,45.62324305282367
1235.7779382329213,283.1802567169537,43.82201513796231
702.9391866052629,286.137441530846,39.2756708287756
1113.5520104460443,357.85287660329533,82.84417386557703
989.8828206853489,308.88194627882166,61.5378120726227
623.8240057026852,305.532487078474,57.39511661664316
1061.7280288941697,318.28896119826845,60.2566090444727
1205.2577674847173,326.11965281015455,50.94504135093553
766.9074017513925,279.7629800457196,47.01192209007434
718.1518206449032,281.0149879304081,50.67233810233481
878.4946110206728,288.8712077026034,54.57886108495362
801.307620166893,282.18424741299975,46.86446988724915
822.1567752658021,271.9511518171268,49.436819363440705
871.2620732681822,314.31485942825,50.60393793161809
826.82506399887,265.04887916616366,84.20269509657902
950.0729167676109,317.0174946574419,49.702821455384765
1026.3933273473112,263.00194134000753,58.02690076396368
844.468891971334,295.96376889959686,42.82347668517245
1022.4350586098084,245.71162449765333,57.333317547865235
1758.532224368942,292.1499281476031,62.29661819981955
867.1591023035338,242.64686972146163,52.107936001672726
1241.1449543981837,314.54307395273196,33.136289192669565
1124.8505452518707,289.1269707561353,47.28218721416482
1179.9028122973143,265.8454869799793,69.88672692651589
829.8874707893565,284.4649485005339,56.23235927219097
973.8818994929841,242.00480473932907,50.20125072572248
591.9559588195258,315.8064338540675,48.18111270920207
848.830670336965,320.76604302500726,43.49391811628481
1910.1032222362835,324.8296844452997,47.4189391165147
1080.9272177091032,326.94684469670483,44.946359207322615
1194.5025658670793,303.7895101402937,51.26696710789159
855.0269156621306,326.3917029511789,40.56451215934056
